sigmaMeanNormalized,nNormalized,Target
0.498238092615967,0.381582939538344,0.996476185231935
0.498227224263304,0.382786503294867,0.996454448526609
0.498212978772299,0.383990534982634,0.996425957544597
0.498194212739531,0.385194959525658,0.996388425479061
0.498170443408446,0.386399282128802,0.996340886816891
0.498141136235515,0.387603274410428,0.996282272471029
0.498106482175783,0.388807167416197,0.996212964351565
0.498067355204655,0.390011220849752,0.99613471040931
0.498023915039043,0.391215522893717,0.996047830078085
0.497977437744791,0.392419948128695,0.995954875489583
0.497928317614415,0.393624382537967,0.995856635228831
0.497877948094313,0.394828666064556,0.995755896188626
0.497827362054441,0.396032629007578,0.995654724108882
0.49777772392345,0.397236398337688,0.9955554478469
0.497729999890168,0.398440320618419,0.995459999780336
0.497685342688319,0.399644661918627,0.995370685376638
0.497644195994038,0.400849164248663,0.995288391988077
0.497607714796992,0.402053381938351,0.995215429593983
0.49757562017647,0.403257251834459,0.99515124035294
0.497548756442434,0.404461093625977,0.995097512884868
0.497526334353496,0.405665221411834,0.995052668706993
0.497508621259085,0.406869615738633,0.99501724251817
0.497494941619772,0.408074021122493,0.994989883239544
0.497484875039616,0.409278294287037,0.994969750079232
0.497477782862064,0.410482456358824,0.994955565724128
0.497472729876915,0.411686560357175,0.99494545975383
0.497469357960646,0.412890619848398,0.994938715921292
0.497467098053317,0.414094636902988,0.994934196106634
0.497465773366695,0.415298618817109,0.994931546733391
0.497465018717605,0.416502654405821,0.99493003743521
0.497464678420633,0.417706836375947,0.994929356841267
0.497464594814899,0.418911129494446,0.994929189629798
0.497464760680851,0.420115401707627,0.994929521361702
0.497465093271305,0.421319532199283,0.99493018654261
0.497465191004435,0.422523568000475,0.99493038200887
0.497464332544338,0.423727595314439,0.994928665088677
0.497462251305063,0.424931662129868,0.994924502610126
0.497458634594871,0.426135776424955,0.994917269189742
0.497453536798513,0.42733992253837,0.994907073597027
0.497445872784289,0.428544104760243,0.994891745568579
0.497434289176841,0.429748322518951,0.994868578353683
0.497417637972387,0.430952554874299,0.994835275944773
0.497395366191999,0.432156733719785,0.994790732383999
0.497367808550955,0.433360804961011,0.99473561710191
0.497334099934852,0.434564789722598,0.994668199869705
0.497295032789223,0.435768789512319,0.994590065578446
0.497249760479904,0.436972875211691,0.994499520959807
0.497199864089918,0.438177016127994,0.994399728179835
0.497145937543718,0.4393811743627,0.994291875087435
0.497089738374637,0.440585334933774,0.994179476749273
0.4970331053768,0.441789514748862,0.9940662107536
0.496978375491843,0.442993721196795,0.993956750983686
0.496927263555308,0.4441979308085,0.993854527110617
0.496882686118124,0.4454021017548,0.993765372236248
0.496845086480463,0.446606219369113,0.993690172960927
0.49681604002236,0.447810278818241,0.99363208004472
0.496794507177505,0.449014298220795,0.993589014355009
0.496780973902886,0.450218338575332,0.993561947805772
0.496774487407402,0.451422486377556,0.993548974814805
0.496774283075006,0.452626760629448,0.993548566150012
0.496779111400671,0.453831059813924,0.993558222801342
0.496787033613906,0.455035279935361,0.993574067227812
0.49679640668948,0.456239392215363,0.993592813378959
0.49680515094105,0.457443459475321,0.993610301882099
0.496811160094788,0.458647518293717,0.993622320189575
0.496814066038077,0.459851592831554,0.993628132076155
0.496813150827398,0.461055695677822,0.993626301654796
0.496808080428271,0.462259826612525,0.993616160856541
0.496798321094395,0.463463977568498,0.993596642188791
0.496783298937507,0.464668134479128,0.993566597875014
0.496764222420534,0.465872287715201,0.993528444841067
0.496742080885438,0.467076422502798,0.993484161770877
0.496718204488361,0.468280538505458,0.993436408976723
0.496692308432776,0.469484647701225,0.993384616865553
0.49666449832645,0.470688760971694,0.9933289966529
0.496634152285345,0.471892892685113,0.993268304570691
0.496600719921691,0.473097053969044,0.993201439843381
0.496563804003,0.47430124011811,0.993127608005999
0.496523375749635,0.475505421110303,0.993046751499269
0.496480023320833,0.476709566786387,0.992960046641667
0.496433828794177,0.477913674696811,0.992867657588354
0.496385781480058,0.47911777421407,0.992771562960115
0.496336301872787,0.480321881743985,0.992672603745574
0.496286301312919,0.48152600174916,0.992572602625837
0.496236539459279,0.482730132392272,0.992473078918558
0.496187908748499,0.483934273577288,0.992375817496998
0.496141241891648,0.485138429077961,0.992282483783297
0.496097542166889,0.486342593784304,0.992195084333777
0.496056741705391,0.487546749130253,0.992113483410783
0.496019232223054,0.48875086280449,0.992038464446108
0.495984216008447,0.489954942518036,0.991968432016893
0.495951277593133,0.491159033032531,0.991902555186267
0.495919249210831,0.492363168419992,0.991838498421663
0.495887288205988,0.493567343042831,0.991774576411976
0.495854334749961,0.494771519520708,0.991708669499922
0.495819210232284,0.495975675968308,0.991638420464568
0.495779887758621,0.497179818398509,0.991559775517242
0.49573506101649,0.498383953892291,0.991470122032981
0.495682675933121,0.499588091460394,0.991365351866242
0.495623568332239,0.500792238536429,0.991247136664479
0.495556435578901,0.501996394518239,0.991112871157803
0.495482529972203,0.50320054333325,0.990965059944405
0.495401743289165,0.504404663400168,0.990803486578331
0.495314881340059,0.505608760953627,0.990629762680118
0.495222556188147,0.506812865301496,0.990445112376295
0.495125142197757,0.50801699636416,0.990250284395514
0.495023604483891,0.509221140138085,0.990047208967781
0.494917857901857,0.510425269282701,0.989835715803715
0.494808953182896,0.511629396822651,0.989617906365792
0.494696661229463,0.512833596541267,0.989393322458926
0.494581717000718,0.514037884215617,0.989163434001435
0.494464494702127,0.515242064072733,0.988928989404253
0.494345899369376,0.516445831718199,0.988691798738752
0.49422655565411,0.517649345447972,0.98845311130822
0.4941066625014,0.518853767347644,0.9882133250028
0.49398644444598,0.520059805212426,0.98797288889196
0.493866470607808,0.521265216042273,0.987732941215617
0.493747437574777,0.522466212133062,0.987494875149553
0.493629988047583,0.523662476055016,0.987259976095166
0.493513543958886,0.524867124290975,0.987027087917772
0.493397882521448,0.526093150320201,0.986795765042896
0.493283185069051,0.527317995090945,0.986566370138101
0.493169695680583,0.528492237314232,0.986339391361166
0.493057793736196,0.529583975424496,0.986115587472393
0.492945037089723,0.530667924145308,0.985890074179446
0.492828995351307,0.53185922027324,0.985657990702614
0.492713065821561,0.533159402888612,0.985426131643122
0.492597312630923,0.534483486703062,0.985194625261845
0.492478493402041,0.535742035584485,0.984956986804081
0.492356186898813,0.536935953537152,0.984712373797626
0.49223063168309,0.538118084280255,0.98446126336618
0.492101653362605,0.539316771031021,0.98420330672521
0.491968554890886,0.540526254319092,0.983937109781772
0.491831164286253,0.541734678041384,0.983662328572506
0.491688220353717,0.542938424963567,0.983376440707433
0.491540367190203,0.544141013391032,0.983080734380406
0.491386657888654,0.545344655927484,0.982773315777308
0.491227855668753,0.546549101455317,0.982455711337506
0.49106382464415,0.54775368746423,0.9821276492883
0.490895410421497,0.548957945562348,0.981790820842994
0.490723805939281,0.550161744024867,0.981447611878561
0.490550031389711,0.55136517448988,0.981100062779421
0.490374610476986,0.552569156202422,0.980749220953973
0.490197272979584,0.553775047885619,0.980394545959168
0.490018398695144,0.55498138417882,0.980036797390288
0.489837876603165,0.556183465878481,0.979675753206331
0.489656034234918,0.557379563385051,0.979312068469836
0.489473448493467,0.558579998688419,0.978946896986934
0.489291680122521,0.559800889436304,0.978583360245042
0.48910976268088,0.561025990336037,0.978219525361759
0.488920550575134,0.56216747479785,0.977841101150267
0.488726524296797,0.563167066348306,0.977453048593594
0.488533007960284,0.564057118896343,0.977066015920568
0.488333811586203,0.564979860792854,0.976667623172406
0.488127459868625,0.566036149329965,0.97625491973725
0.487920233713557,0.567191744819734,0.975840467427113
0.487709076067017,0.568406021824665,0.975418152134033
0.487490237287992,0.5696262688681,0.974980474575984
0.487265595302084,0.570807756601369,0.974531190604169
0.487037549570313,0.571922048025865,0.974075099140625
0.486804281313217,0.573029952973322,0.973608562626433
0.486561778395607,0.574224567859784,0.973123556791214
0.486315522177768,0.57550599303225,0.972631044355536
0.486065998073111,0.576806016994549,0.972131996146222
0.485810519864131,0.578053063172129,0.971621039728261
0.485548887389378,0.579248866051594,0.971097774778756
0.485281578022081,0.580435445903872,0.970563156044162
0.485008940981363,0.581635285453967,0.970017881962726
0.484730908897704,0.582843737566956,0.969461817795408
0.484448082343067,0.584051276571302,0.968896164686133
0.484159196968444,0.585255074275842,0.968318393936887
0.483864815794012,0.586457995846368,0.967729631588024
0.483563738800611,0.587661770515849,0.967127477601221
0.483256577135576,0.588866142534637,0.966513154271152
0.482942955779321,0.59007052912707,0.965885911558642
0.48262289015843,0.591274679685246,0.965245780316859
0.482296458175913,0.592478736389305,0.964592916351827
0.481963015083589,0.593682833748625,0.963926030167178
0.481623387790737,0.594886975676572,0.963246775581475
0.481276483624093,0.596091128913587,0.962552967248186
0.480923471092581,0.597295271105568,0.961846942185162
0.480563284214066,0.598499403045732,0.961126568428133
0.480196522539648,0.599703526097593,0.960393045079296
0.479822805533239,0.600907648537141,0.959645611066478
0.479442301052361,0.602111779631158,0.958884602104722
0.479055380027519,0.603315919996431,0.958110760055038
0.478661769714672,0.604520064107662,0.957323539429343
0.478262538877781,0.60572420139376,0.956525077755561
0.47785696588318,0.606928330222712,0.955713931766359
0.477446375925664,0.608132456270145,0.954892751851328
0.477030321630572,0.609336582022612,0.954060643261145
0.476609588005576,0.610540719238699,0.953219176011152
0.476184174159639,0.61174487420579,0.952368348319278
0.475754463295076,0.612949029105452,0.951508926590153
0.475320963353747,0.614153149545852,0.950641926707493
0.474883439661348,0.615357218725244,0.949766879322696
0.4744413525005,0.616561327891404,0.948882705001001
0.47399182341326,0.617765611461851,0.947983646826519
0.473535092799177,0.618969936977731,0.947070185598355
0.473070317440102,0.620173894287855,0.946140634880205
0.472598423357016,0.62137732559248,0.945196846714031
0.472118005326924,0.622581145784234,0.944236010653848
0.471627249376007,0.623786815942737,0.943254498752014
0.471125412741896,0.624993584755244,0.942250825483792
0.47061136551896,0.626196315419829,0.94122273103792
0.470086660883671,0.627392086146186,0.940173321767342
0.469549524472456,0.628590905017974,0.939099048944912
0.469003514812713,0.629809531851029,0.938007029625426
0.468450738899175,0.631055248983602,0.936901477798349
0.46789283600926,0.632294822004965,0.93578567201852
0.467328632328718,0.633494855421435,0.934657264657435
0.466758215750707,0.634660294597946,0.933516431501414
0.466181845243871,0.635829638630104,0.932363690487742
0.465601838757196,0.637033012737818,0.931203677514392
0.46501990118577,0.638245047294042,0.93003980237154
0.464432234723922,0.639423733482897,0.928864469447845
0.46383732777504,0.640567627748054,0.927674655550079
0.463231391064045,0.641706214585336,0.92646278212809
0.462613757899989,0.642872158869241,0.925227515799978
0.46198392610483,0.644076431548401,0.92396785220966
0.461341771650355,0.645318349624901,0.922683543300709
0.460688053558389,0.646586431584072,0.921376107116779
0.460021524480014,0.647851345003842,0.920043048960028
0.459342861230246,0.649088971026834,0.918685722460491
0.458652340400392,0.650291925316669,0.917304680800783
0.45795582993469,0.651479861871211,0.91591165986938
0.457255036308317,0.652667311620791,0.914510072616633
0.456549673452314,0.653875357920911,0.913099346904628
0.455841518975565,0.655121759832321,0.91168303795113
0.455136522079672,0.656384461346415,0.910273044159343
0.454436857423076,0.65761210703153,0.908873714846151
0.453743852856673,0.658767948137727,0.907487705713347
0.453048898494995,0.659913142619434,0.90609779698999
0.452345906725416,0.661137876911841,0.904691813450833
0.451649168691092,0.662431276945262,0.903298337382185
0.45095912316229,0.663699958375753,0.901918246324579
0.450270417406919,0.664865670532729,0.900540834813838
0.449579153433742,0.665974637814391,0.899158306867484
0.448872557194941,0.667141172833886,0.897745114389882
0.448159973774559,0.668397575645743,0.896319947549118
0.44744707536215,0.669654204326401,0.894894150724299
0.446729107927386,0.670828930835126,0.893458215854772
0.445998427613577,0.671956348163722,0.891996855227153
0.445247977897919,0.673165469933716,0.890495955795837
0.444499913049068,0.674512780322551,0.888999826098137
0.443741304477811,0.675826567802325,0.887482608955623
0.442969515251273,0.676932511486707,0.885939030502546
0.44222059138741,0.67786810938048,0.884441182774821
0.441436199947002,0.678856064520352,0.882872399894005
0.440613370142769,0.680098373617881,0.881226740285539
0.439838253530733,0.681521635101948,0.879676507061467
0.439105739367951,0.683028505978895,0.878211478735903
0.438339569539959,0.684489636321229,0.876679139079918
0.437516523095134,0.685770930037278,0.875033046190269
0.436707462564453,0.686808132477908,0.873414925128907
0.43592918506558,0.687725989078076,0.87185837013116
0.435113691090725,0.688767245092968,0.870227382181449
0.43430023577063,0.690003066720203,0.868600471541259
0.433523589195737,0.691257681153925,0.867047178391475
0.432753857906526,0.692360577283323,0.865507715813053
0.432000491548807,0.693330378158422,0.864000983097615
0.431231994271047,0.694363031903112,0.862463988542094
0.430473267504267,0.695570876390895,0.860946535008534
0.429759603197361,0.696843069384147,0.859519206394722
0.429059369695431,0.698057536863248,0.858118739390861
0.428352104805032,0.699195363727856,0.856704209610063
0.427636503654768,0.700337880460455,0.855273007309535
0.426918386461423,0.701548034409101,0.853836772922846
0.42620282054363,0.702768056308361,0.852405641087259
0.425484500790024,0.703906710285049,0.850969001580047
0.424759577930175,0.704981638231096,0.84951915586035
0.424007338280781,0.706105213150479,0.848014676561562
0.423240171863431,0.707368308201678,0.846480343726863
0.422486939684086,0.708714821159377,0.844973879368172
0.421735254851318,0.710010281283474,0.843470509702635
0.420978279478965,0.711204439770826,0.841956558957929
0.420221750483336,0.712355642582594,0.840443500966672
0.419467325031499,0.713535229193986,0.838934650062997
0.418722534517078,0.714758614463844,0.837445069034155
0.417985141991813,0.715990266574958,0.835970283983626
0.417251502402795,0.717207723986056,0.83450300480559
0.416523512430958,0.718406210691408,0.833047024861916
0.415804873144059,0.719585603983171,0.831609746288118
0.415093772252219,0.720764302425149,0.830187544504438
0.414385727699505,0.721971641439301,0.82877145539901
0.413684065713944,0.723229783353495,0.827368131427888
0.412991901003578,0.724500899486673,0.825983802007156
0.412308223341927,0.725734310842895,0.824616446683854
0.411631177595642,0.726914776585969,0.823262355191284
0.410964887010658,0.728046919374228,0.821929774021316
0.410309113957263,0.729153229834353,0.820618227914526
0.409656201781857,0.730274880095125,0.819312403563714
0.409002356570414,0.731468146700788,0.818004713140829
0.408357540695001,0.732738441578301,0.816715081390003
0.407725505968802,0.73402677133439,0.815451011937605
0.407094437069993,0.735274141154925,0.814188874139986
0.406462207990648,0.736472137899295,0.812924415981295
0.405832594991652,0.737662873193956,0.811665189983305
0.405210371030537,0.738867841467377,0.810420742061075
0.404596152859121,0.740074156542972,0.809192305718242
0.403987954782106,0.741265929293873,0.807975909564212
0.403382767706999,0.742456791781386,0.806765535413998
0.402781051622436,0.743681951519926,0.805562103244873
0.402192383770626,0.744965928279337,0.804384767541252
0.401615350424165,0.74625372339953,0.803230700848329
0.401041521009429,0.747467969827918,0.802083042018858
0.400472534562866,0.748568095187318,0.800945069125731
0.399930039366845,0.749508906435892,0.799860078733689
0.399430089096905,0.75030577895083,0.79886017819381
0.398913450633609,0.751116759120677,0.797826901267218
0.398318121263529,0.75219327981549,0.796636242527059
0.397746353112151,0.753585651133736,0.795492706224302
0.397267500122999,0.755107777211131,0.794535000245999
0.396778943120261,0.756547129324582,0.793557886240521
0.396252030034401,0.7578446075303,0.792504060068801
0.395715398679683,0.759080571901443,0.791430797359366
0.395181776800892,0.760282498375261,0.790363553601784
0.394666484895063,0.761414856019025,0.789332969790126
0.394183405935344,0.762439177193892,0.788366811870689
0.393699644707329,0.763469461331061,0.787399289414658
0.393171795500349,0.764718749301784,0.786343591000698
0.392673291451087,0.766349352153248,0.785346582902174
0.392234814022325,0.768069778929831,0.78446962804465
0.391772183460882,0.769513741555681,0.783544366921764
0.391323484047523,0.77060592499101,0.782646968095046
0.390926184043014,0.771466601933335,0.781852368086027
0.390543799616363,0.772278297524839,0.781087599232726
0.390151554070989,0.773140926262339,0.780303108141978
0.389752661215274,0.774138009273689,0.779505322430549
0.389374833047209,0.775263417578567,0.778749666094418
0.389015480391539,0.776401189321903,0.778030960783078
0.388647528984435,0.777442085645167,0.777295057968869
0.388276798480425,0.778372231815001,0.77655359696085
0.387910485853377,0.779280650611018,0.775820971706753
0.387541436424468,0.780252339053852,0.775082872848937
0.38714897542615,0.781402529430182,0.7742979508523
0.38673965599901,0.782825503019258,0.773479311998019
0.386346504553398,0.784432831025188,0.772693009106795
0.385955254518969,0.785987490829834,0.771910509037939
0.385556374067592,0.787292954173168,0.771112748135184
0.38516883244498,0.788453828051052,0.770337664889961
0.384790167851891,0.789599780275262,0.769580335703782
0.384417600970552,0.790796245160753,0.768835201941104
0.384055898450465,0.792017977267146,0.76811179690093
0.383704383864992,0.79323124768788,0.767408767729984
0.383362234601621,0.794433213018678,0.766724469203242
0.383029703327262,0.795633268530257,0.766059406654525
0.382706152410118,0.796836480722301,0.765412304820235
0.382392357878512,0.798041693672109,0.764784715757024
0.382086163386267,0.799246582526227,0.764172326772533
0.381788152707083,0.800450612114412,0.763576305414166
0.381496675908308,0.801654480198199,0.762993351816617
0.381211857371932,0.802858569372611,0.762423714743864
0.380932883972617,0.804062755488804,0.761865767945233
0.380659310225782,0.805266844038666,0.761318620451564
0.380390954854081,0.806470893122447,0.760781909708162
0.380127178544923,0.807675157590201,0.760254357089847
0.379869000814173,0.808879730322092,0.759738001628345
0.37961774079635,0.810083946129254,0.759235481592699
0.379377963072989,0.811286908366216,0.758755926145977
0.379148974349341,0.81248970266197,0.758297948698682
0.37892940225434,0.813695299200294,0.75785880450868
0.378716282465637,0.814904749161409,0.757432564931275
0.37850953058242,0.816110999405086,0.757019061164839
0.378310141148486,0.817302921701968,0.756620282296972
0.378117359267167,0.818487604638854,0.756234718534335
0.377932219417289,0.819704352801511,0.755864438834578
0.377755957047335,0.82097581469155,0.755511914094669
0.377587053371798,0.822269755565351,0.755174106743596
0.377414325330664,0.823509094947288,0.754828650661328
0.377232318096747,0.824654544228944,0.754464636193494
0.377042952741351,0.825770884877631,0.754085905482703
0.376847271120735,0.826925386467958,0.75369454224147
0.376651930764242,0.82813178423648,0.753303861528483
0.376465219719581,0.829349190556616,0.752930439439161
0.376288297093981,0.830547758518177,0.752576594187961
0.376093113253938,0.831747254209122,0.752186226507877
0.375834364066943,0.832980590400437,0.751668728133886
0.375561381572361,0.834251848779967,0.751122763144722
0.375451424939919,0.835546986009508,0.750902849879838
0.375551612752561,0.836809322423267,0.751103225505123
0.375345047733218,0.83784510955472,0.750690095466437
0.37493079304687,0.838364443509475,0.749861586093741
0.374856202675129,0.838430767270591,0.749712405350258
0.374695396186654,0.838568317511143,0.749390792373308
0.374105447958357,0.839255854566995,0.748210895916715
0.373940881848347,0.840527726102172,0.747881763696695
0.374197073181037,0.841918475405449,0.748394146362073
0.374168475481705,0.843174715570631,0.74833695096341
0.373950325267803,0.844339807261556,0.747900650535607
0.373734577664973,0.845506862661466,0.747469155329945
0.373599909374977,0.846711181229799,0.747199818749953
0.373498681787023,0.84792801141539,0.746997363574046
0.373378467709992,0.849136607579323,0.746756935419983
0.373242433391736,0.850338700482311,0.746484866783471
0.373108297632876,0.851540177616618,0.746216595265752
0.372985463159556,0.852743992064181,0.745970926319113
0.372870212077038,0.853948936464231,0.745740424154075
0.372756390653546,0.85515346796731,0.745512781307092
0.372644020442086,0.856357495085584,0.745288040884172
0.37253643794489,0.857561473871907,0.745072875889779
0.372434778486683,0.858765614504236,0.744869556973366
0.372338599002906,0.859969767904356,0.744677198005811
0.372245527256821,0.861173779567991,0.744491054513642
0.372156419316367,0.862377820114824,0.744312838632735
0.372072485538589,0.863582237495903,0.744144971077178
0.371995314280614,0.864786988713877,0.743990628561229
0.371923931606934,0.865990965198699,0.743847863213868
0.371857048015136,0.867193272717901,0.743714096030272
0.371793930618184,0.868395929995787,0.743587861236368
0.371733811348964,0.869602726752314,0.743467622697928
0.371676775187121,0.870814755819505,0.743353550374243
0.371622039463539,0.872019978948762,0.743244078927078
0.371569412591245,0.873203175938932,0.74313882518249
0.371517713912273,0.874384091164675,0.743035427824545
0.371466073463062,0.875614663718757,0.742932146926125
0.371413996329344,0.876925670564451,0.742827992658689
0.371359127762109,0.878251715753413,0.742718255524218
0.371297693188421,0.879480091009654,0.742595386376841
0.371231163407399,0.880593040963055,0.742462326814798
0.371160179637493,0.881675975362844,0.742320359274986
0.371085274135043,0.882820266584006,0.742170548270086
0.371007321374052,0.88403424448556,0.742014642748104
0.370927902209508,0.885256818420937,0.741855804419015
0.370847648371489,0.886458049046007,0.741695296742979
0.370767747696176,0.887659825513247,0.741535495392351
0.370689762861867,0.888887887572179,0.741379525723733
0.37061535053897,0.890134252663675,0.74123070107794
0.37054413116959,0.891362905957961,0.741088262339181
0.370475950874937,0.892543961789921,0.740951901749873
0.37040978014136,0.893706341024391,0.74081956028272
0.37034569306437,0.894883268219238,0.74069138612874
0.370284001786293,0.896084423794438,0.740568003572586
0.370225756898877,0.897296556545444,0.740451513797754
0.370171422667161,0.898504654806073,0.740342845334322
0.370120872466902,0.89970776278608,0.740241744933805
0.370074126522639,0.900910066942346,0.740148253045277
0.370030635099555,0.902113803305903,0.740061270199111
0.369990815764579,0.903318440580104,0.739981631529157
0.36995390073614,0.904522909486584,0.73990780147228
0.3699197406937,0.90572699596894,0.7398394813874
0.369887158155395,0.906931003878122,0.73977431631079
0.369855320117692,0.908135102778241,0.739710640235384
0.369823127050468,0.909339265364647,0.739646254100935
0.369789579835155,0.910543425269668,0.739579159670311
0.369753824960091,0.911747559304636,0.739507649920182
0.369715847522293,0.912951686173412,0.739431695044586
0.369674997412492,0.914155817244783,0.739349994824983
0.369631652245634,0.915359953773606,0.739263304491268
0.369585383993055,0.916564090466619,0.73917076798611
0.369536499778266,0.91776822484891,0.739072999556532
0.369484840332189,0.918972359801825,0.738969680664379
0.369430524711903,0.920176493738938,0.738861049423805
0.369373774266727,0.921380628724966,0.738747548533454
0.369314677018582,0.922584764014412,0.738629354037164
0.369253826811977,0.923788898058508,0.738507653623954
0.369191588465008,0.924993033505901,0.738383176930016
0.369128929716717,0.926197167876073,0.738257859433434
0.369067510988656,0.927401302549393,0.738135021977312
0.369009503726677,0.928605437913952,0.738019007453354
0.368957095377806,0.929809571893227,0.737914190755612
0.368911106551715,0.931013707169522,0.73782221310343
0.368871893309375,0.932217841799782,0.73774378661875
0.368840351153322,0.933421976250271,0.737680702306643
0.368815687523305,0.93462611179882,0.73763137504661
0.368799021969218,0.935830245746984,0.737598043938436
0.368788400042594,0.937034380802497,0.737576800085188
0.368783710190424,0.938238515696902,0.737567420380848
0.368783073322157,0.939442649954474,0.737566146644313
0.368785233680616,0.940646785518755,0.737570467361232
0.368788380241292,0.941850919701692,0.737576760482585
0.368791221932692,0.943055054552947,0.737582443865383
0.368792322424757,0.944259189654389,0.737584644849513
0.36879107466844,0.945463323656925,0.73758214933688
0.368786960444802,0.946667459150504,0.737573920889603
0.368780546427813,0.947871593535487,0.737561092855626
0.368771923044529,0.949075728207302,0.737543846089058
0.368761987732728,0.950279863570699,0.737523975465456
0.368751372291855,0.951483997587189,0.737502744583709
0.368740870705071,0.952688132901494,0.737481741410143
0.368731186585318,0.953892267516652,0.737462373170636
0.368722824654837,0.955096401937231,0.737445649309674
0.368715655003951,0.956300537468702,0.737431310007902
0.368709712068005,0.957504671448762,0.73741942413601
0.368704090178128,0.958708806560766,0.737408180356256
0.36869781119805,0.959912941457624,0.737395622396101
0.36869026034058,0.961117075692288,0.737380520681159
0.368681175390767,0.96232121123392,0.737362350781534
0.368670323422046,0.963525345429147,0.737340646844092
0.36865725382462,0.964729480303703,0.73731450764924
0.368640960197888,0.965933615336659,0.737281920395776
0.368621481842086,0.967137749237457,0.737242963684172
0.368598605735881,0.968341884817251,0.737197211471762
0.368573325418731,0.969546019550121,0.737146650837463
0.368545419763762,0.97075015441433,0.737090839527525
0.368515089188045,0.971954289064959,0.73703017837609
0.368482409507246,0.973158421676112,0.736964819014491
0.368448358731619,0.974362557436458,0.736896717463238
0.368414011113614,0.975566696224557,0.736828022227229
0.368379885026244,0.976770833873049,0.736759770052488
